Ant,Node,Snap,Full nn,Full ee,50-85 MHz nn,50-85 MHz ee,120-155 MHz nn,120-155 MHz ee,155-190 MHz nn,155-190 MHz ee,190-225 MHz nn,190-225 MHz ee
3,1,2,1.028791110038192,0.9382453221650245,1.183763902757557,1.219462831196118,1.8409834323304057,2.1668322885533535,1.6662731018096515,1.7953370569898703,1.3313375684285054,1.870988685601446
4,1,2,0.9194537493865895,1.7378092945057713,1.5588504456396848,1.098550083982966,1.8479790982053357,1.8592952162070024,1.516022215918034,1.7720750959324212,1.5833761719421242,1.7525697906101594
5,1,2,0.8271114013324582,0.9419065704857594,1.3360647516719446,1.0693117031744228,1.740656919343351,1.8982521304910744,1.8190991265758871,1.5049877403591712,4.099353578752223,4.582639874569148
7,2,0,0.8762148052123276,0.8682989107275164,1.1660084281932575,1.6064127240202823,1.8885154711877603,1.9493375667530854,1.6697433914022581,1.7090013789968923,1.5971742377693696,1.7031135574540335
8,2,0,1.3051746697092692,8.813069280193542,2.370810672576012,30.169708270621346,2.6326418350083793,32.45885911963864,2.2308039231080614,40.52402481257931,2.7063717979654247,55.349704073723196
9,2,0,0.8265210091210388,0.8929046410851708,1.3161794316128246,1.2757963385965438,1.9104547524407003,2.0584152461437375,1.892404741580236,1.9437011492614584,1.6302498292302876,1.8420300341482003
10,2,1,0.8211915882337733,0.9573287994686165,1.2488982591491875,2.330628677906976,1.742981573946318,1.9617887912745977,1.734768881578222,1.909837726868985,1.6776928074379203,1.8717770749515075
15,1,3,0.9546793080072241,1.022005680829087,1.2415374063521722,1.0790104203742874,2.029801427337003,2.003260827852102,1.9371137798578224,1.9135138072072675,4.477261628185648,3.857544915900483
16,1,3,0.9911263643075631,0.8829525488852338,1.5787046977942492,1.0946463566474753,2.1094033960051366,1.9261023820283862,1.9578961258116332,1.6339260421644521,4.687930213228069,4.8602794722662725
17,1,3,1.0156278473609412,0.988709195801182,1.4200986857509184,1.1219126316395964,2.1747323396288274,1.9198079927668352,2.0045578047474613,1.6471581542221512,2.2939886738008193,2.198013272552923
18,1,0,42.4110086039671,9.962444056678052,1.224797427121381,1.3337517734301334,200.22110523041334,37.179325998525805,1.4485229479351986,1.7430581149939801,1.370134955434169,1.6868736813589582
19,2,1,0.8479503120029027,0.8511924124775827,1.3393381234464043,1.7406174824655987,1.9781403809821665,1.874305512774792,1.8085711954600647,1.7898924954623014,2.673026061211234,3.9768949097468638
20,2,1,0.8140573655994019,0.8144863805073507,1.189340639048394,1.11340081670674,1.7811608642653065,1.7214867234346054,1.5127501807808832,1.5923397267215489,1.3981012211993695,1.6131133484146185
21,2,2,0.8594770624709697,0.8098151471458829,1.648312414054159,1.026456840802753,2.225749304456464,2.042790036444025,2.2585790339360816,1.646218851294618,1.9073244412993005,1.6299287334342405
27,1,0,3.989227698637915,3.8121081334905718,7.547605177670367,18.931135737666203,11.50041881702084,6.201326002418419,4.07956238534784,2.185320751663605,3.02255094923744,1.8523487613665188
